bikes_available,docks_available,is_renting,is_returning,last_updated,station_id,name,latitude,longitude
8,13,true,true,1557211920,3185,City Hall,40.7177325,-74.043845
15,7,true,true,1557211999,1596efd5fa00679aefd3b5d3d1b2ef26,Addison St at Fourth St,37.866249,-122.2993708
1,17,true,true,1557211920,3273,Manila & 1st,40.721650724879986,-74.04288411140442
2,17,true,true,1557212000,6e9e35437da1d86e4c843f5d42c101b3,Bryant St at 6th St,37.775910222333366,-122.40257500673577
12,32,true,true,1557211920,3538,W 110 St & Amsterdam Ave,40.802692,-73.96295
12,9,true,true,1557211920,3498,Pleasant Ave & E 120 St,40.7974772,-73.9311847
2,19,true,true,1557211920,3456,Jackson St & Leonard St,40.71638031973561,-73.94821286201477
43,2,true,true,1557211920,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956
34,1,true,true,1557211920,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613
3,20,true,true,1557211999,1e03b246c6716378bd815f00c7a635da,Rockridge BART Station,37.84427875399067,-122.251900434494
21,2,true,true,1557211920,3407,Union St & Nevins St,40.67909799721684,-73.98765474557877
8,27,true,true,1557211920,3127,9 St & 44 Rd,40.74966,-73.9521
0,0,false,false,1557211920,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938
30,0,true,true,1557211920,266,Avenue D & E 8 St,40.72368361,-73.97574813
7,52,true,true,1557211920,497,E 17 St & Broadway,40.73704984,-73.99009296
8,19,true,true,1557211999,4ceb165eadff654c51cd12c1fc44b422,Octavia Blvd at Page St,37.774017937683546,-122.4238085746765
12,14,true,true,1557211920,3123,31 St & Thomson Ave,40.74469738,-73.93540375
3,16,true,true,1557211999,508ff9dac5112a003f225a2e7b8423a2,College Ave at Harwood Ave,37.848152,-122.2521599
8,10,true,true,1557211920,3201,Dey St,40.737711,-74.066921
7,14,true,true,1557211920,143,Clinton St & Joralemon St,40.69239502,-73.99337909
1,14,true,true,1557211999,16b5b91495e0c631f87a21bdc3b2d41f,Market St at 45th St,37.834174,-122.272968
11,8,true,true,1557212000,8846b5e327d73c5c91f52afb03bee796,Rhode Island St at 17th St,37.7644783,-122.4025701
13,5,true,true,1557211920,3071,Boerum St & Broadway,40.70538077,-73.94976519
14,8,true,true,1557211999,9be7e0050df8db9c65bee11853497d9c,Milvia St at Derby St,37.86012459911685,-122.2693844139576
4,60,true,true,1557211920,494,W 26 St & 8 Ave,40.74734825,-73.99723551
25,2,true,true,1557211920,3308,Kane St & Clinton St,40.6861758,-73.99645295
27,0,true,true,1557211920,3364,Carroll St & 5 Ave,40.6751622,-73.9814832
0,39,true,true,1557211920,3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109
3,29,true,true,1557211920,79,Franklin St & W Broadway,40.71911552,-74.00666661
13,16,true,true,1557211920,3569,Franklin Ave & St Marks Ave,40.6758324,-73.9561677
3,62,true,true,1557211920,490,8 Ave & W 33 St,40.751551,-73.993934
3,0,true,true,1557211920,3150,E 85 St & York Ave,40.77536905,-73.94803392
7,15,true,true,1557211920,3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771
0,38,true,true,1557211920,465,Broadway & W 41 St,40.75513557,-73.98658032
11,24,true,true,1557211920,336,Sullivan St & Washington Sq,40.73047747,-73.99906065
6,8,true,true,1557212000,f7b24d5a88d4a5280b0a123465ceeb9a,23rd Ave at Foothill Blvd,37.7851915,-122.2343822
16,4,true,true,1557211920,313,Washington Ave & Park Ave,40.69610226,-73.96751037
18,11,true,true,1557211920,3486,Schermerhorn St & Bond St,40.688417427540834,-73.98451656103134
2,24,true,true,1557211998,10880ce63c335b9192ecf58992798f23,Sunol St at San Carlos St,37.32345133870681,-121.90597593784332
2,58,true,true,1557211920,212,W 16 St & The High Line,40.74334935,-74.00681753
6,12,true,true,1557211999,a3e415a5d4437c5b8ed58f5620a2acb1,11th St at Natoma St,37.7735069,-122.4160402
15,4,true,true,1557211920,3088,Union Ave & Jackson St,40.7160751,-73.952029
22,2,true,true,1557211920,480,W 53 St & 10 Ave,40.76669671,-73.99061728
21,5,true,true,1557211920,346,Bank St & Hudson St,40.73652889,-74.00618026
10,5,true,true,1557211999,91d9780bfc14a91941e7762b36f7d3d5,49th St at Telegraph Ave,37.8359455,-122.2623663
17,4,true,true,1557211920,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926
11,40,true,true,1557211920,405,Washington St & Gansevoort St,40.739323,-74.008119
3,13,true,true,1557211998,90121a01efdc07c2f3964d1006ba3fc7,The Embarcadero at Bryant St,37.78716801474664,-122.38809792330358
24,0,true,true,1557211920,3430,Richardson St & N Henry St,40.71907891179564,-73.94223690032959
0,0,false,false,1557211920,509,9 Ave & W 22 St,40.7454973,-74.00197139
23,0,true,true,1557211920,3400,E 110 St & Madison Ave,40.7961535,-73.94782145
10,11,true,true,1557211920,3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567
7,30,true,true,1557211920,3671,E 81 St & 2 Ave,40.774779448957275,-73.95427465438843
17,6,true,true,1557211999,0d5e25e4358800e347be5dd9808fabb5,Channing Way at Shattuck Ave,37.8658466,-122.2674431
11,3,true,true,1557211920,3275,Columbus Drive,40.71835519823214,-74.03891444206238
8,21,true,true,1557211920,513,W 56 St & 10 Ave,40.768254,-73.988639
1,38,true,true,1557211920,314,Cadman Plaza West & Montague St,40.69383,-73.990539
19,0,true,true,1557211920,3759,Irving Ave & Jefferson St,40.70538,-73.92535
13,11,true,true,1557211920,3317,10 St & 5 Ave,40.6686273,-73.98700053
1,17,true,true,1557211920,3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417
3,22,true,true,1557211920,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104
38,10,true,true,1557211920,358,Christopher St & Greenwich St,40.73291553,-74.00711384
5,42,true,true,1557211920,3146,E 81 St & 3 Ave,40.77573034,-73.9567526
23,16,true,true,1557211920,3331,Riverside Dr & W 104 St,40.8013434,-73.9711457439
1,23,true,true,1557211920,3206,Hilltop,40.7311689,-74.0575736
15,24,true,true,1557211920,3341,Central Park West & W 102 St,40.795346,-73.96186
2,39,true,true,1557211920,3467,W Broadway & Spring Street,40.72494672359416,-74.00165855884552
9,22,true,true,1557211920,391,Clark St & Henry St,40.69760127,-73.99344559
4,23,true,true,1557211998,28ed5f94c9410f5bb4924b958b518d62,4th St at Mission Bay Blvd S,37.7704074,-122.3911984
3,24,true,true,1557211999,85c221c7e425d56ab0af30b88aeb9422,Hyde St at Post St,37.78734902316596,-122.41665109992026
9,9,true,true,1557211999,a6b2ae23c98c47b86a9e84062ea5c3ee,Broadway at Kearny,37.79801364395978,-122.40595042705534
2,21,true,true,1557211920,3768,Waterbury St & Stagg St,40.71019,-73.93734
18,7,true,true,1557211920,3387,E 106 St & Madison Ave,40.7934337,-73.94945003
8,10,true,true,1557211920,3694,Jackson Square,40.71113,-74.0789
14,3,true,true,1557211920,289,Monroe St & Classon Ave,40.6845683,-73.95881081
2,40,true,true,1557211920,2021,W 45 St & 8 Ave,40.75929124,-73.98859651
0,35,true,true,1557211920,3132,E 59 St & Madison Ave,40.76350532,-73.97109243
5,22,true,true,1557211920,3492,E 118 St & Park Ave,40.8005385,-73.9419949
15,10,true,true,1557211920,237,E 11 St & 2 Ave,40.73047309,-73.98672378
22,5,true,true,1557211920,3411,Bond St & Bergen St,40.6849668,-73.98620772
16,20,true,true,1557211999,6c19c7f80a0d01e4aabf6f13d53c06fe,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203
14,4,true,true,1557212000,10993d38ed7f7f386aac53c347b6bd5a,Eureka Valley Recreation Center,37.7591769,-122.4369431
7,12,true,true,1557211999,a0496399215776edf93495c745bc73c9,19th St at Mission St,37.760299,-122.418892
7,12,true,true,1557211998,55389695e3090fea977edbe85a0b7dfc,Fulton St at Ashby Ave,37.855573661828785,-122.26356536149979
0,33,true,true,1557211920,305,E 58 St & 3 Ave,40.76095756,-73.96724467
8,3,true,true,1557211998,b5153fb97942239043a6280d25f06a7e,16th St Mission BART,37.76471008581914,-122.41995692253113
4,29,true,true,1557211920,325,E 19 St & 3 Ave,40.73624527,-73.98473765
2,17,true,true,1557212000,18ecb3d50f2e42cbeaa54e2700fa3093,59th St at Horton St,37.8409452,-122.2913604
3,20,true,true,1557211999,ef3a4e5c05845ca17d2c2db654a2a5fa,Broadway at Coronado Ave,37.8357883,-122.2516207
17,44,true,true,1557211920,3714,Division Av & Hooper St,40.70684203101325,-73.9544353965357
0,0,false,false,1557211920,3180,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712
7,7,true,true,1557211999,9e888f5eda42142a65c52234a617c399,20th St at Bryant St,37.7592005,-122.409851
29,0,true,true,1557211920,342,Columbia St & Rivington St,40.71739973,-73.98016555
2,53,true,true,1557211920,472,E 32 St & Park Ave,40.7457121,-73.98194829
3,24,true,true,1557211999,8302e5d11a6c84bac27a774de41474f9,Lake Merritt BART Station,37.7973195,-122.2653199
1,32,true,true,1557211920,454,E 51 St & 1 Ave,40.75455731,-73.96592976
27,0,true,true,1557211920,3124,46 Ave & 5 St,40.74731,-73.95451
13,15,true,true,1557211920,3313,6 Ave & 12 St,40.6663181,-73.9854617
1,21,true,true,1557211920,516,E 47 St & 1 Ave,40.75206862,-73.96784384
6,8,true,true,1557212000,182f517a38db07df6b2fcc8ac0da3617,San Antonio Park,37.79013985185364,-122.24237322807312
0,30,true,true,1557211920,3086,Graham Ave & Conselyea St,40.715143,-73.944507
4,19,true,true,1557211999,8be5197057004601e172a2eb9bbe1f11,Virginia St at Shattuck Ave,37.876572549106854,-122.26952791213989
8,6,true,true,1557211920,3267,Morris Canal,40.7124188237569,-74.03852552175522
20,1,true,true,1557211920,3311,Columbia St & Kane St,40.68763155,-74.0016256
8,11,true,true,1557211920,3621,27 Ave & 9 St,40.7739825,-73.9309134
12,28,true,true,1557211920,3440,Fulton St & Adams St,40.692418292578466,-73.98949474096298
0,47,true,true,1557211920,3143,5 Ave & E 78 St,40.77632142182271,-73.96427392959595
2,31,true,true,1557211920,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504
0,0,false,false,1557211920,2010,Grand St & Greene St,40.72165481,-74.00234737
10,11,true,true,1557211920,3070,McKibbin St & Manhattan Ave,40.70510918,-73.94407279
15,19,true,true,1557211920,487,E 20 St & FDR Drive,40.73314259,-73.97573881
7,18,true,true,1557211920,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773
12,11,true,true,1557211920,3259,9 Ave & W 28 St,40.74937024193277,-73.99923384189606
5,20,true,true,1557211920,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458
9,10,true,true,1557211998,4bbdbdf6abbdbb73cedafe47831eafd1,Leavenworth St at Broadway,37.796470691622936,-122.4168576300144
16,19,true,true,1557211920,3357,W 106 St & Amsterdam Ave,40.8008363,-73.9664492472
17,8,true,true,1557211920,3648,Flushing Ave & Vanderbilt Ave,40.697950315695444,-73.97077560424805
1,18,true,true,1557211920,3767,Powers St & Olive St,40.71323,-73.93894
37,1,true,true,1557211920,3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659
7,8,true,true,1557211999,02f7cffdcfad5a5d9863c1b70a7eb17c,Alcatraz Ave at Shattuck Ave,37.849594967776646,-122.26556897163393
6,13,true,true,1557211920,3591,21 St & 31 Dr,40.7659,-73.930819
35,3,true,true,1557211920,3166,Riverside Dr & W 72 St,40.78057799010334,-73.98562431335449
8,11,true,true,1557212000,744a78dbf1295803e62b64fd7579ddef,47th St at San Pablo Ave,37.83563220458518,-122.28105068206787
7,12,true,true,1557212000,03ec647221434cdad0abf4907706e949,Almaden Blvd at Balbach St,37.32673,-121.8892731
2,13,true,true,1557211998,d0e8f4f1834b7b33a3faf8882f567ab8,Harmon St at Adeline St,37.849735,-122.270582
11,28,true,true,1557211920,3163,Central Park West & W 68 St,40.7734066,-73.97782542
0,36,true,true,1557211920,499,Broadway & W 60 St,40.76915505,-73.98191841
26,1,true,true,1557211920,3404,7 St & 5 Ave,40.6704922,-73.98541675
0,37,true,true,1557211920,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977
15,5,true,true,1557211920,262,Washington Park,40.6917823,-73.9737299
25,13,true,true,1557211920,368,Carmine St & 6 Ave,40.73038599,-74.00214988
6,13,true,true,1557211999,0a40fbe91996a7ac0b46d34871aa896b,Randall St at Chenery St,37.73981271734901,-122.42552250623703
2,13,true,true,1557211999,af8c8625437ce60d8d247d158945ebd8,Vine St at Shattuck Ave,37.88022244590679,-122.26959228515624
0,24,true,true,1557211920,3416,7 Ave & Park Pl,40.6776147,-73.97324283
0,55,true,true,1557211920,3680,E 43 St & 5 Ave,40.754120810779256,-73.98025184869766
1,21,true,true,1557211998,a536696bbab818af37342ac705d5b467,Mechanics Monument Plaza (Market St at Bush St),37.7913,-122.399051
21,0,true,true,1557211920,3326,Clinton St & Centre St,40.67434,-74.00194698
35,3,true,true,1557211920,529,W 42 St & 8 Ave,40.7575699,-73.99098507
25,8,true,true,1557211920,3477,39 St & 2 Ave - Citi Bike HQ at Industry City,40.65539977447831,-74.01062786579132
5,13,true,true,1557212000,cb93a5239ea60f98f07d56d80346589c,San Pablo Ave at MLK Jr Way,37.8113514,-122.2734217
2,17,true,true,1557211999,cbf173b581c32be79916dd0efa8472f0,45th St at MLK Jr Way,37.8335577,-122.2674183
20,10,true,true,1557211920,3611,Vernon Blvd & 47 Rd,40.7449067,-73.9534573
5,25,true,true,1557211999,1d2910bd99e3e2abbe63546c231cfab8,8th St at Ringold St,37.77452040113685,-122.4094493687153
6,16,true,true,1557211999,448833b358f62bf1d1206c813f792669,Masonic Ave at Turk St,37.779046658472055,-122.44729131460188
21,4,true,true,1557211920,460,S 4 St & Wythe Ave,40.71285887,-73.96590294
10,8,true,true,1557211920,278,Concord St & Bridge St,40.69766564,-73.98476437
0,37,true,true,1557211920,337,Old Slip & Front St,40.7037992,-74.00838676
0,22,true,true,1557211998,98374aab7a1553d232630758717d87a7,The Alameda at Bush St,37.3319323,-121.9048882
11,8,true,true,1557211998,7c9faeccb3f1644bbad23bf17905fe27,Lombard St at Columbus Ave,37.80274615250053,-122.41357862949373
1,22,true,true,1557211999,193169dbc243a90e9c68e9bd94763748,Shattuck Ave at Hearst Ave,37.87367621459825,-122.26848721504211
15,9,true,true,1557211920,3396,Clinton St & 4 Place,40.6783563,-74.00014502
2,21,true,true,1557212000,dd90adb9ef523d88e8ffcc50c1bc2c47,53rd St at Hollis St,37.8361823,-122.2871801
18,37,true,true,1557211920,254,W 11 St & 6 Ave,40.73532427,-73.99800419
37,15,true,true,1557211920,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029
17,2,true,true,1557211998,b98c3de69eaf29844c9732daec3d6ff2,Jersey St at Castro St,37.750506,-122.4339496
4,13,true,true,1557211920,3522,37 St & 24 Ave,40.7701477,-73.9120938
1,48,true,true,1557211920,435,W 21 St & 6 Ave,40.74173969,-73.99415556
23,3,true,true,1557211920,311,Norfolk St & Broome St,40.7172274,-73.98802084
13,6,true,true,1557211999,7c2a6fcca214cf03806ad50164de0f0e,9th St at San Fernando St,37.3383952,-121.8807965
10,5,true,true,1557211998,6d5e221de84a938a2a813425ddddcf2d,Bird Ave at Coe Ave,37.31515792998312,-121.89783275127412
22,9,true,true,1557211920,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594
7,19,true,true,1557211998,2c505c45b2e849f1523a243b73a34daf,Sanchez St at 15th St,37.7662185,-122.4310597
12,38,true,true,1557211920,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013
43,9,true,true,1557211920,504,1 Ave & E 16 St,40.73221853,-73.98165557
18,1,true,true,1557211920,3601,Sterling St & Bedford Ave,40.6627059,-73.9569115
26,0,true,true,1557211920,340,Madison St & Clinton St,40.71269042,-73.98776323
21,0,true,true,1557211920,3422,Columbia St & Degraw St,40.6859296,-74.00242364
51,5,true,true,1557211920,301,E 2 St & Avenue B,40.72217444,-73.98368779
7,20,true,true,1557211999,df3ca6be81e340c4899ec6ae8c4429e4,Grand Ave at Webster St,37.8113768,-122.2651925
8,11,true,true,1557211999,ebbfe1c4b86ffc03d3be17ba20a6ec99,Bushrod Park,37.8465156,-122.2653043
26,5,true,true,1557211920,3403,4 Ave & 9 St,40.6705135,-73.98876585
0,23,true,true,1557211998,62e21ee5590d59c9e7d740bf16a06bd3,17th St at Dolores St,37.7630152,-122.4264968
7,8,true,true,1557211999,f848023d531b827a8e7c8c87173b6a4d,Genoa St at 55th St,37.8396488,-122.2717561
2,28,true,true,1557212000,8aad0378e649dd2464b05c03175ee38c,S Park St at 3rd St,37.7807601,-122.3949894
16,24,true,true,1557211920,532,S 5 Pl & S 5 St,40.710451,-73.960876
11,6,true,true,1557211920,3198,Heights Elevator,40.748715945380226,-74.04044330120087
0,27,true,true,1557211998,857e3225267ed4407a1170c79539e446,Division St at Potrero Ave,37.76921786152374,-122.40764558315276
2,47,true,true,1557211920,3223,E 55 St & 3 Ave,40.758996559605116,-73.96865397691727
0,23,true,true,1557211998,f31b0518ca63295746f5a85c5540ed96,13th St at Franklin St,37.80318908113163,-122.27057933807373
17,22,true,true,1557211920,330,Reade St & Broadway,40.71450451,-74.00562789
7,14,true,true,1557211999,bab8e6a357149fdf11184b8e8bc307e2,Fern St at Polk St,37.78819690783405,-122.42037266492844
4,15,true,true,1557212000,e526d675e9f591823eb822bebb0630b0,Telegraph Ave at Carleton St,37.8623199,-122.258801
12,1,true,true,1557211920,3199,Newport Pkwy,40.7287448,-74.0321082
5,22,true,true,1557211999,f18e0e4c80e5eb999f88608c3ebd3e90,Jackson St at Polk St,37.79416044174933,-122.42156758904456
11,12,true,true,1557211998,35ecc8b9ed527420e102f4f1254583b2,Potrero del Sol Park (25th St at Utah St),37.75179164525661,-122.40521550178528
1,30,true,true,1557212000,af4396b1135d5fcea488cfd3aba87c9a,Golden Gate Ave at Polk St,37.78127,-122.41874
35,0,true,true,1557211920,332,Cherry St,40.71219906,-73.97948148
0,41,true,true,1557211920,3443,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626
1,22,true,true,1557211999,0cc1f03c89a4048d7b2df21d498bde14,San Jose Diridon Station,37.329732,-121.901782
7,11,true,true,1557211999,8606691b9f47d1f2c81deebf90a2a0ba,Mendell St at Fairfax Ave,37.739853017984125,-122.38565549254417
0,31,true,true,1557211998,147b91431e228c6275b040c2cd4d05aa,Folsom St at 3rd St,37.78383,-122.39887
11,11,true,true,1557211920,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059
0,50,true,true,1557211920,522,E 51 St & Lexington Ave,40.75714758,-73.97207836
3,27,true,true,1557212000,7a31faa7a4b712a08ff9616353d7a5b9,San Francisco Public Library (Grove St at Hyde St),37.7787677,-122.4159292
0,23,true,true,1557211999,3d48dc2b365cd9b5101cc927bbc0a390,Commercial St at Montgomery St,37.794231,-122.402923
19,1,true,true,1557211998,7071605013ef1cbc6626c2eeed9ecf0a,Beale St at Harrison St,37.7880593,-122.3918648
12,6,true,true,1557211920,3412,Pacific St & Nevins St,40.6853761,-73.98302136
9,4,true,true,1557211920,119,Park Ave & St Edwards St,40.69608941,-73.97803415
25,1,true,true,1557211920,3419,Douglass St & 4 Ave,40.6792788,-73.98154004
5,19,true,true,1557211920,3573,35 St & 34 Ave,40.7580583,-73.9242751
5,9,true,true,1557211920,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016
1,22,true,true,1557211999,3933d9199c099118951ac7cf72031c13,Almaden Blvd at San Fernando St,37.331415,-121.8932
3,25,true,true,1557211920,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939
10,21,true,true,1557211920,3715,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760307
20,24,true,true,1557211920,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945
2,25,true,true,1557211999,f64d35757bf16e8af5a408a9c72af91e,Embarcadero BART Station (Beale St at Market St),37.792251,-122.397086
1,38,true,true,1557211920,3552,W 113 St & Broadway,40.805973,-73.964928
24,18,true,true,1557211920,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171
5,24,true,true,1557211920,3583,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145
15,11,true,true,1557211920,3207,Oakland Ave,40.7376037,-74.0524783
4,23,true,true,1557211920,3078,Broadway & Roebling St,40.70924826276157,-73.96063148975372
0,23,true,true,1557211999,3f7bcb194b23b7ec05700eaaae5e2f6b,West Oakland BART Station,37.8053183,-122.2948365
0,64,true,true,1557211920,468,Broadway & W 56 St,40.7652654,-73.98192338
1,21,true,true,1557211920,3716,40 Ave & Crescent St,40.753599202005596,-73.93795609474182
8,18,true,true,1557211920,3646,35 Ave & 10 St,40.76315481910373,-73.93985509872437
22,4,true,true,1557211920,308,St James Pl & Oliver St,40.71307916,-73.99851193
0,19,true,true,1557211998,8383114e19ade35a8ef2c48942117cc3,Market St at Dolores St,37.7693053,-122.4268256
1,27,true,true,1557211920,3582,Lincoln Pl & Classon Ave,40.6721683,-73.9609
0,49,true,true,1557211920,459,W 20 St & 11 Ave,40.746745,-74.007756
4,19,true,true,1557211999,dbd21ac9ae9f5cd34c4980b4f103b550,10th St at Fallon St,37.7976728,-122.2629973
21,0,true,true,1557211920,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206
0,27,true,true,1557211920,3745,36 Ave & 31 St,40.75651272984955,-73.92957486212252
8,7,true,true,1557211998,a2e7a26972dcb2554dc4b309da66f977,23rd St at San Bruno Ave,37.7544356,-122.4043639
24,0,true,true,1557211920,3496,1 Ave & E 110 St,40.7923272,-73.9383
35,2,true,true,1557211920,478,11 Ave & W 41 St,40.76030096,-73.99884222
23,0,true,true,1557211920,3337,Dwight St & Van Dyke St,40.67363551341504,-74.01195555925369
13,13,true,true,1557211999,d777960e181c3911183b59171cded0a8,Mission Dolores Park,37.7614205,-122.4264353
6,12,true,true,1557211920,3662,31 Ave & Steinway St,40.761293897289086,-73.916916847229
4,38,true,true,1557211920,446,W 24 St & 7 Ave,40.74487634,-73.99529885
0,23,true,true,1557211999,6230d81b26fbf3b08d04f63a436c69f9,Ashby BART Station,37.8524766,-122.2702132
5,19,true,true,1557211999,edd2cf03bfbe6ade0bd14f40ae4b5ece,Telegraph Ave at 19th St,37.8087021,-122.2699271
28,1,true,true,1557211920,432,E 7 St & Avenue A,40.72621788,-73.98379855
1,37,true,true,1557211999,906987f156c8aa7019a5afbb320d10de,3rd St at Townsend St,37.77874161153677,-122.39274082710836
5,16,true,true,1557211920,3615,44 Dr & 21 St,40.748,-73.9460927
1,28,true,true,1557211920,3346,Berkeley Pl & 7 Ave,40.675146838709786,-73.97523209452629
37,2,true,true,1557211920,3288,E 88 St & 1 Ave,40.778301,-73.9488134
24,17,true,true,1557211920,3478,2 Ave & 36 St - Citi Bike HQ at Industry City,40.65708866668485,-74.00870203971863
2,23,true,true,1557211920,3597,43 St & Broadway,40.7577284,-73.9166368
25,7,true,true,1557211920,406,Hicks St & Montague St,40.69512845,-73.99595065
15,12,true,true,1557211920,3386,1 Pl & Clinton St,40.6809591,-73.99905709
10,12,true,true,1557211920,443,Bedford Ave & S 9 St,40.70853074,-73.96408963
14,10,true,true,1557211920,3072,Leonard St & Boerum St,40.70583339,-73.94644578
0,31,true,true,1557211920,3131,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069
25,0,true,true,1557211920,3529,Lenox Ave & W 130 St,40.8107922,-73.9430681
10,21,true,true,1557211999,56f53debad9975bac0223a6866f12533,Central Ave at Fell St,37.77331087889723,-122.44429260492325
6,17,true,true,1557211920,3532,Ditmars Blvd & 19 St,40.78145,-73.9183302
12,18,true,true,1557211920,3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611
13,6,true,true,1557211999,a861792de6f7790503849a5227a1f8c6,Harrison St at 20th St,37.758862,-122.412544
43,2,true,true,1557211920,3733,Avenue C & E 18 St,40.730563,-73.973984
11,7,true,true,1557211920,3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428
15,14,true,true,1557211920,365,Fulton St & Grand Ave,40.68223166,-73.9614583
24,2,true,true,1557211920,389,Broadway & Berry St,40.71044554,-73.96525063
13,10,true,true,1557211920,3720,Wyckoff St & Bond St,40.68461653897949,-73.98721285164356
0,57,true,true,1557211920,524,W 43 St & 6 Ave,40.75527307,-73.98316936
1,30,true,true,1557211920,3154,E 77 St & 3 Ave,40.77314236,-73.95856158
5,14,true,true,1557211920,3559,21 St & 38 Ave,40.7576314,-73.9391224
14,25,true,true,1557211920,3162,W 78 St & Broadway,40.78339981,-73.98093133
1,14,true,true,1557211998,8870d1c76fa018d1758fad83f2be5237,Market St at 40th St,37.8305452,-122.2739367
3,8,true,true,1557212000,aca2db0bb7fe57847fca972c91a02f72,Foothill Blvd at Fruitvale Ave,37.7837569,-122.2226033
11,6,true,true,1557211920,3060,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915
8,10,true,true,1557211920,3395,Henry St & W 9 St,40.6763744,-74.00324957
9,27,true,true,1557211920,310,State St & Smith St,40.68926942,-73.98912867
18,8,true,true,1557211920,3544,Underhill Ave & Pacific St,40.6804836,-73.9646795
10,13,true,true,1557212000,be806da4e80f7bd2ce97de96d896036a,Channing Way at San Pablo Ave,37.8628271,-122.2902305
3,33,true,true,1557211920,3727,Frost St & Meeker Ave,40.71766197083994,-73.94880026578903
6,21,true,true,1557211998,219cc838b24b5ceb39af7bcd6e6c5e13,Kerley Dr at Rosemary St,37.360854155253826,-121.90683424472809
2,21,true,true,1557211999,eea0a9aed0f267d94aa702cd52458754,College Ave at Bryant Ave,37.8381269,-122.2512714
8,21,true,true,1557211920,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386
7,16,true,true,1557211999,e8061d928a602d4e74975b184f61df6d,Valencia St at 21st St,37.7567083,-122.421025
29,0,true,true,1557211920,3148,E 84 St & 1 Ave,40.77565541,-73.95068615
22,14,true,true,1557211920,146,Hudson St & Reade St,40.71625008,-74.0091059
6,36,true,true,1557211920,379,W 31 St & 7 Ave,40.749156,-73.9916
13,6,true,true,1557212000,54346a82070e38f3cb2246ef4bc0062f,Derby St at College Ave,37.8618037,-122.2535687
5,31,true,true,1557211920,3507,Park Ave & E 124 St,40.8045555,-73.9396861
7,30,true,true,1557211920,3429,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863
25,9,true,true,1557211920,3379,E 103 St & Lexington Ave,40.7903051,-73.94755757
14,28,true,true,1557211920,3452,Bayard St & Leonard St,40.71915571696044,-73.94885390996933
6,17,true,true,1557211998,5a3ef6c03f1ce19c588c078270170a18,Horton St at 40th St,37.8297046,-122.2876102
0,39,true,true,1557211920,2017,E 43 St & 2 Ave,40.75022392,-73.97121414
11,11,true,true,1557211920,3577,34 Ave & 21 St,40.7628138,-73.9342862
9,19,true,true,1557211920,3723,Cadman Plaza E & Johnson St,40.695317277669034,-73.99015724658966
24,0,true,true,1557211920,3391,E 106 St & 1 Ave,40.7892529,-73.93956237
8,12,true,true,1557211920,3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108
0,27,true,true,1557211999,b9afbe24f97e40d2168eed1c8184c07d,Lakeside Dr at 14th St,37.8013189,-122.2626418
5,10,true,true,1557211999,76b57950b5f2a4b0a4821e64bb700e24,Dover St at 57th St,37.8426295,-122.267738
16,5,true,true,1557211920,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458
12,16,true,true,1557211920,479,9 Ave & W 45 St,40.76019252,-73.9912551
12,10,true,true,1557211998,0deb7e762d80f771360306ef132bce3d,Valencia St at 16th St,37.765052,-122.4218661
17,2,true,true,1557211998,410dd83d0d8ede1eb042192ec1e56d77,Duboce Park,37.7692005,-122.4338119
